code,name,div_per_10,total_shares,ex_date,amount
002796,世嘉科技,6.0,80000000.0,2016-09-05,48000000.0
600864,哈投股份,1.0,1578291069.0,2016-09-07,157829106.9
300274,阳光电源,1.0,781583000.0,2016-09-09,78158300.0
920263,中航泰达,4.287,69980000.0,2016-09-09,30000425.999999996
603308,应流股份,0.6,433754341.0,2016-09-09,26025260.46
600285,羚锐制药,1.5,592320838.0,2016-09-13,88848125.7
920556,雅达股份,2.0,125315200.0,2016-09-14,25063040.0
601877,正泰电器,3.0,1319446010.0,2016-09-14,395833803.0
603868,飞科电器,10.0,435600000.0,2016-09-19,435600000.0
600497,驰宏锌锗,1.0,2154949093.0,2016-09-19,215494909.3
002801,微光股份,2.0,58880000.0,2016-09-20,11776000.0
920405,海希通讯,4.0,53800000.0,2016-09-22,21520000.0
600028,中国石化,0.79,121071209646.0,2016-09-21,9564625562.034
000728,国元证券,1.5,1964100000.0,2016-09-21,294615000.0
002695,煌上煌,1.25,124989282.0,2016-09-22,15623660.25
601857,中国石油,0.2131,183020977818.0,2016-09-21,3900177037.3015804
002543,万和电气,5.0,440000000.0,2016-09-23,220000000.0
000612,焦作万方,2.522322,1192199394.0,2016-09-26,300711075.9872868
920802,保丽洁,2.3,50400000.0,2016-09-26,11592000.0
002367,康力电梯,2.0,797652687.0,2016-09-23,159530537.4
600016,民生银行,1.15,36485348752.0,2016-09-26,4195815106.4799995
002802,洪汇新材,1.5,108000000.0,2016-09-28,16200000.0
000895,双汇发展,9.0,3300867672.0,2016-09-26,2970780904.8
002616,长青集团,1.2,379214322.0,2016-09-28,45505718.64
920819,颖泰生物,2.0,1106000000.0,2016-09-29,221200000.0
600461,洪城环境,1.3,438663125.0,2016-09-27,57026206.25
300474,景嘉微,1.8,133500000.0,2016-09-27,24030000.0
300525,博思软件,2.0,68139000.0,2016-09-28,13627800.0
002335,科华数据,3.0,270736600.0,2016-09-29,81220980.0
601222,林洋能源,2.0,497866234.0,2016-09-28,99573246.80000001
603009,北特科技,2.3,131064557.0,2016-09-28,30144848.11
600999,招商证券,1.54,5808135529.0,2016-09-29,894452871.466
920526,凯华材料,0.8,57004334.0,2016-09-29,4560346.72
603737,三棵树,4.0,100000000.0,2016-09-30,40000000.0
600376,首开股份,2.5,2579565242.0,2016-09-30,644891310.5
603909,建发合诚,0.28,100000000.0,2016-09-29,2800000.0000000005
300157,新锦动力,1.0,712772080.0,2016-09-29,71277208.0
603601,再升科技,5.0,175523300.0,2016-09-29,87761650.0
002602,世纪华通,1.0,1027092040.0,2016-09-30,102709204.0
002425,凯撒文化,0.5,508590270.0,2016-10-11,25429513.5
002402,和而泰,0.5,332182032.0,2016-10-11,16609101.600000001
002394,联发股份,3.0,323700000.0,2016-10-12,97110000.0
920478,峆一药业,2.0,30037500.0,2016-10-17,6007500.0
601233,桐昆股份,0.5,1231936300.0,2016-10-14,61596815.0
300381,溢多利,1.0,135585122.0,2016-10-18,13558512.200000001
600661,昂立教育,0.8,259076526.0,2016-10-18,20726122.080000002
601238,广汽集团,0.8,6450253139.0,2016-10-20,516020251.12
002600,领益智造,0.5,1177211887.0,2016-10-19,58860594.35
000626,远大控股,3.33,299317269.0,2016-10-21,99672650.577
002708,光洋股份,0.2,469469960.0,2016-10-21,9389399.200000001
000863,三湘印象,1.004195,1382986746.0,2016-10-21,138878837.539947
300326,ST凯利,0.496194,398473433.0,2016-10-21,19772012.6614002
000338,潍柴动力,1.0,3998619278.0,2016-10-20,399861927.8
603885,吉祥航空,2.5,1283581055.0,2016-10-25,320895263.75
002436,兴森科技,0.03,495969168.0,2016-10-28,1487907.504
920807,奔朗新材,2.0,51853600.0,2016-10-27,10370720.0
002080,中材科技,1.46,806790185.0,2016-10-27,117791367.00999999
920227,美登科技,37.14,7000000.0,2016-11-04,25998000.0
920641,格利尔,1.0,54500000.0,2016-11-04,5450000.0
920639,晨光电缆,1.5,133000000.0,2016-11-04,19950000.0
300097,智云股份,0.25,149416575.0,2016-11-03,3735414.375
600157,永泰能源,0.4,12425795326.0,2016-11-03,497031813.04
920275,驱动力,0.8,28000000.0,2016-11-09,2240000.0
600061,国投资本,2.13,3694151713.0,2016-11-08,786854314.869
600543,*ST莫高,0.2,321120000.0,2016-11-09,6422400.0
300498,温氏股份,5.0,4350296856.0,2016-11-10,2175148428.0
920445,龙竹科技,1.5,36000000.0,2016-11-15,5400000.0
920946,森萱医药,3.5,56000000.0,2016-11-23,19600000.0
920278,鹿得医疗,1.5,85250000.0,2016-11-28,12787500.0
002565,顺灏股份,1.0,687468000.0,2016-11-24,68746800.0
300547,川环科技,10.0,59779215.0,2016-12-02,59779215.0
600115,中国东航,0.51,14467585682.0,2016-12-07,737846869.7820001
000159,国际实业,0.3,481139294.0,2016-12-08,14434178.82
920871,派特尔,2.0,20573000.0,2016-12-13,4114600.0
920368,连城数控,1.2,78500000.0,2016-12-13,9420000.0
920685,新芝生物,12.8319,22600000.0,2016-12-13,29000093.999999996
002594,比亚迪,3.67,2728142855.0,2016-12-13,1001228427.785
002810,山东赫达,1.5,95560000.0,2016-12-15,14334000.0
600329,达仁堂,1.0,768873076.0,2016-12-23,76887307.60000001
601900,南方传媒,0.5,819100000.0,2017-02-16,40955000.0
603677,奇精机械,2.5,136000000.0,2017-08-30,34000000.0
600338,西藏珠峰,6.0,653007263.0,2017-08-31,391804357.8
601318,中国平安,5.0,18280241410.0,2017-09-04,9140120705.0
002853,皮阿诺,3.0,62136600.0,2017-09-01,18640980.0
603826,坤彩科技,0.6,360000000.0,2017-09-01,21600000.0
600545,卓郎智能,2.729,675785778.0,2017-09-01,184421938.81620002
920663,明阳科技,3.25,37000000.0,2017-09-15,12025000.0
920533,骏创科技,2.0,21120000.0,2017-09-13,4224000.0
002138,顺络电子,2.0,816615354.0,2017-09-08,163323070.8
920299,灿能电力,5.0,20000000.0,2017-09-15,10000000.0
600577,精达股份,0.5,1955324246.0,2017-09-13,97766212.30000001
920271,邦德股份,13.0,17105326.0,2017-09-18,22236923.8
002258,利尔化学,1.0,524373030.0,2017-09-13,52437303.0
601238,广汽集团,1.0,6500721186.0,2017-09-14,650072118.6
603658,安图生物,3.6,420000000.0,2017-09-13,151200000.0
002859,洁美科技,4.0,102280000.0,2017-09-15,40912000.0
603228,景旺电子,2.0,408000000.0,2017-09-13,81600000.0
601857,中国石油,0.6926,183020977818.0,2017-09-15,12676032923.67468
920357,雅葆轩,6.0,25800000.0,2017-09-18,15480000.0
601339,百隆东方,1.28,1500000000.0,2017-09-15,192000000.0
300039,上海凯宝,1.0,1071493800.0,2017-09-18,107149380.0
300347,泰格医药,1.0,500176537.0,2017-09-19,50017653.7
002345,潮宏基,1.0,905412707.0,2017-09-18,90541270.7
600028,中国石化,1.0,121071209646.0,2017-09-20,12107120964.6
000609,*ST中迪,0.999832,299275522.0,2017-09-20,29922524.3712304
300256,星星科技,0.3,648108942.0,2017-09-21,19443268.259999998
603701,德宏股份,1.5,99600000.0,2017-09-21,14940000.0
002276,万马股份,1.0,1035489098.0,2017-09-21,103548909.80000001
002351,漫步者,0.5,588000000.0,2017-09-21,29400000.0
002367,康力电梯,1.0,797652687.0,2017-09-25,79765268.7
603226,菲林格尔,1.8,86670000.0,2017-09-25,15600600.0
920405,海希通讯,5.0,53800000.0,2017-09-26,26900000.0
920145,恒合股份,2.0,45500000.0,2017-09-27,9100000.0
920729,永顺生物,6.0,76900000.0,2017-09-28,46140000.0
920242,建邦科技,15.0,7661000.0,2017-09-28,11491500.0
300320,海达股份,1.6,293348000.0,2017-09-26,46935680.0
603050,科林电气,2.5,133340000.0,2017-09-26,33335000.0
002517,恺英网络,1.0,717505878.0,2017-09-27,71750587.8
603328,依顿电子,2.5,997716145.0,2017-09-26,249429036.25
600016,民生银行,1.2,36485348752.0,2017-09-26,4378241850.24
300679,电连技术,10.0,120000000.0,2017-09-28,120000000.0
600211,西藏药业,3.32,179619205.0,2017-09-28,59633576.059999995
300521,爱司凯,1.0,80000000.0,2017-09-29,8000000.0
601515,衢州东峰,2.5,1112000000.0,2017-09-29,278000000.0
300476,胜宏科技,3.0,427615542.0,2017-09-29,128284662.6
600643,爱建集团,1.0,1437139844.0,2017-09-29,143713984.4
002198,ST嘉应,0.4,507509848.0,2017-10-09,20300393.92
603197,保隆科技,5.0,117100755.0,2017-10-12,58550377.5
920641,格利尔,1.0,55000000.0,2017-10-12,5500000.0
920819,颖泰生物,1.5,1106000000.0,2017-10-13,165900000.0
600551,时代出版,2.39,505825296.0,2017-10-13,120892245.744
300655,晶瑞电材,2.0,88249935.0,2017-10-13,17649987.0
600160,巨化股份,1.0,2111666233.0,2017-10-13,211166623.3
300393,中来股份,1.493618,183576000.0,2017-10-16,27419241.7968
002852,道道全,4.1,100000000.0,2017-10-16,41000000.0
300647,超频三,1.25,120000000.0,2017-10-18,15000000.0
002394,联发股份,2.0,323700000.0,2017-10-18,64740000.0
000626,远大控股,1.6,598634538.0,2017-10-18,95781526.08
002083,孚日股份,1.0,908000005.0,2017-10-17,90800000.5
603303,得邦照明,3.6,240000000.0,2017-10-19,86400000.0
600475,华光环能,1.0,559392211.0,2017-10-19,55939221.1
920249,利尔达,0.8,153400000.0,2017-10-20,12272000.0
920580,科创新材,0.4,50000000.0,2017-10-24,2000000.0
000536,华映科技,1.0,2766032803.0,2017-10-23,276603280.3
000338,潍柴动力,1.5,7997238556.0,2017-10-20,1199585783.3999999
000990,诚志股份,1.0,1253011919.0,2017-10-24,125301191.9
600031,三一重工,0.2,7643585674.0,2017-10-24,152871713.48
002384,东山精密,0.1,1071048318.0,2017-10-24,10710483.18
600502,安徽建工,0.5,1434300227.0,2017-10-25,71715011.35000001
600073,光明肉业,0.9,937729472.0,2017-10-27,84395652.48
002869,金溢科技,2.0,117800000.0,2017-10-27,23560000.0
920599,同力股份,3.0,160000000.0,2017-10-27,48000000.0
601375,中原证券,0.73,3923734700.0,2017-10-27,286432633.09999996
002846,英联股份,2.0,120000000.0,2017-10-31,24000000.0
000863,三湘印象,2.0,1381752594.0,2017-11-01,276350518.8
600167,联美控股,1.6,880045952.0,2017-11-02,140807352.32
300195,长荣股份,4.5,433483630.0,2017-11-03,195067633.5
603955,大千生态,2.0,87000000.0,2017-11-06,17400000.0
002094,青岛金王,0.5,392548392.0,2017-11-07,19627419.6
603066,音飞储存,0.1,302366400.0,2017-11-07,3023664.0
000880,潍柴重机,0.2,276100500.0,2017-11-09,5522010.0
000408,藏格矿业,3.0,2072231638.0,2017-11-14,621669491.4
000735,罗牛山,0.2,1151513578.0,2017-11-23,23030271.56
920221,易实精密,1.38,65000000.0,2017-11-27,8969999.999999998
000060,中金岭南,0.3,2379790218.0,2017-11-24,71393706.53999999
600661,昂立教育,2.0,286548830.0,2017-11-23,57309766.0
920522,纳科诺尔,3.0,50600000.0,2017-12-07,15180000.0
920802,保丽洁,2.0,52100000.0,2017-11-28,10420000.0
002601,龙佰集团,5.0,2032095439.0,2017-12-07,1016047719.5
000159,国际实业,0.3,481139294.0,2017-12-15,14434178.82
920267,鑫汇科,5.0,31550000.0,2017-12-19,15775000.0
920866,绿亨科技,1.0,71750000.0,2017-12-28,7175000.0
920837,华原股份,3.0,128870000.0,2018-01-24,38661000.0
002565,顺灏股份,2.016664,709104615.0,2018-08-06,143002574.930436
603587,地素时尚,10.0,401000000.0,2018-08-16,401000000.0
603988,中电电机,0.8,168000000.0,2018-08-31,13440000.0
603579,荣泰健康,3.0,140000000.0,2018-08-31,42000000.0
600114,东睦股份,2.0,645794521.0,2018-09-04,129158904.2
002206,海利得,2.0,1223028645.0,2018-09-05,244605729.0
601318,中国平安,6.2,18280241410.0,2018-09-06,11333749674.2
920089,禾昌聚合,2.0,78100000.0,2018-09-11,15620000.0
002075,沙钢股份,0.3,2206771772.0,2018-09-10,66203153.16
600028,中国石化,1.6,121071209646.0,2018-09-12,19371393543.36
920599,同力股份,3.0,160000000.0,2018-09-14,48000000.0
002233,塔牌集团,4.2,1192275016.0,2018-09-14,500755506.72
601238,广汽集团,1.0,10214699866.0,2018-09-17,1021469986.6
002733,雄韬股份,0.5,350113207.0,2018-09-13,17505660.35
002350,北京科锐,0.6,500271975.0,2018-09-14,30016318.5
002539,云图控股,0.6,1010100000.0,2018-09-14,60606000.0
920061,西磁科技,1.0,20000000.0,2018-09-17,2000000.0
002859,洁美科技,1.0,255700000.0,2018-09-18,25570000.0
002050,三花智控,1.0,2120316835.0,2018-09-18,212031683.5
300403,汉宇集团,4.15,603000000.0,2018-09-19,250245000.00000003
920533,骏创科技,1.0,46600000.0,2018-09-21,4660000.0
002833,弘亚数控,3.0,135302000.0,2018-09-21,40590600.0
300473,德尔股份,3.0,104920000.0,2018-09-20,31476000.0
920519,万德股份,1.5,69258104.0,2018-09-21,10388715.6
603328,依顿电子,5.6,997778478.0,2018-09-20,558755947.68
920943,优机股份,1.0,64930000.0,2018-09-25,6493000.0
601857,中国石油,0.888,183020977818.0,2018-09-21,16252262830.238401
002932,*ST明德,4.0,66585147.0,2018-09-21,26634058.8
002394,联发股份,2.5,323700000.0,2018-09-21,80925000.0
920174,五新智能,3.0,76300000.0,2018-09-28,22890000.0
920694,中裕科技,6.0,50000000.0,2018-09-26,30000000.0
300176,鸿特科技,0.5,203832000.0,2018-09-26,10191600.0
002568,百润股份,1.2,531742650.0,2018-09-25,63809118.0
300160,秀强股份,2.0,597760000.0,2018-09-25,119552000.0
002367,康力电梯,6.0,797652687.0,2018-09-26,478591612.2
920075,柏星龙,1.928566,51852000.0,2018-09-26,10000000.4232
920261,一诺威,1.5,65300000.0,2018-09-26,9795000.0
603600,永艺股份,2.8,303044790.0,2018-09-26,84852541.19999999
920357,雅葆轩,4.0,45000000.0,2018-09-28,18000000.0
601877,正泰电器,2.0,2151408516.0,2018-09-27,430281703.20000005
002019,亿帆医药,3.0,1206974577.0,2018-09-26,362092373.09999996
920879,基康技术,0.9,138000000.0,2018-09-27,12420000.0
603158,腾龙股份,2.3,218600000.0,2018-09-26,50277999.99999999
603358,华达科技,2.0,224000000.0,2018-09-26,44800000.0
300195,长荣股份,4.5,433483630.0,2018-09-26,195067633.5
002516,旷达科技,2.0,1502392852.0,2018-09-26,300478570.40000004
600273,嘉化能源,1.25,1432730543.0,2018-09-27,179091317.875
300493,润欣科技,1.0,318045975.0,2018-09-28,31804597.5
600346,恒力石化,2.5,5052789925.0,2018-09-28,1263197481.25
002555,三七互娱,1.0,2124870253.0,2018-09-27,212487025.3
920976,视声智能,0.6,33781000.0,2018-10-08,2026860.0
300676,华大基因,2.0,400100000.0,2018-09-28,80020000.0
300506,名家汇,1.0,344760935.0,2018-10-10,34476093.5
600738,丽尚国潮,1.0,783095436.0,2018-10-10,78309543.60000001
920405,海希通讯,1.0,53800000.0,2018-10-11,5380000.0
920227,美登科技,6.67,30000000.0,2018-10-11,20010000.0
300130,新国都,2.0,477897755.0,2018-10-12,95579551.0
002488,金固股份,1.5,674135774.0,2018-10-12,101120366.1
603766,隆鑫通用,0.7,2053541850.0,2018-10-12,143747929.5
002609,捷顺科技,3.0,665877771.0,2018-10-15,199763331.29999998
000635,英力特,12.0,303087602.0,2018-10-16,363705122.4
920299,灿能电力,20.0,20000000.0,2018-10-18,40000000.0
300743,天地数码,2.0,65438000.0,2018-10-19,13087600.0
920184,国源科技,1.0,100340000.0,2018-10-19,10034000.0
002612,朗姿股份,1.0,400000000.0,2018-10-18,40000000.0
002407,多氟多,1.5,702650481.0,2018-10-22,105397572.14999999
002818,富森美,5.0,445063000.0,2018-10-22,222531500.0
600966,博汇纸业,0.6,1336844288.0,2018-10-19,80210657.28
601216,君正集团,1.6,8438017390.0,2018-10-22,1350082782.4
000338,潍柴动力,1.8,7997238556.0,2018-10-23,1439502940.08
920374,云里物里,8.0,5150000.0,2018-10-25,4120000.0
002601,龙佰集团,6.540279,2032020889.0,2018-10-25,1328998354.788803
600660,福耀玻璃,4.0,2508617532.0,2018-10-24,1003447012.8000001
002616,长青集团,2.0,741883144.0,2018-10-23,148376628.8
300421,力星股份,3.063055,133554687.0,2018-10-24,40908535.1788785
000723,美锦能源,2.0,4140378102.0,2018-10-26,828075620.4000001
920641,格利尔,2.0,60000000.0,2018-10-26,12000000.0
002406,远东传动,2.0,561000000.0,2018-10-24,112200000.0
601515,衢州东峰,2.3,1112000000.0,2018-10-25,255759999.99999997
002032,苏泊尔,4.6,821243960.0,2018-10-26,377772221.59999996
603693,江苏新能,2.0,618000000.0,2018-10-26,123600000.0
920204,沪江材料,3.5,21400000.0,2018-10-29,7489999.999999999
600855,航天长峰,0.088,352031272.0,2018-10-29,3097875.1935999994
600390,五矿资本,1.98,3748387882.0,2018-10-31,742180800.636
002602,世纪华通,1.0,1459222653.0,2018-10-31,145922265.3
002322,理工能科,2.0,396662205.0,2018-10-31,79332441.0
603666,亿嘉和,1.4,70175479.0,2018-11-02,9824567.059999999
002745,木林森,0.75,1277168540.0,2018-11-02,95787640.5
300261,雅本化学,0.4,963309471.0,2018-11-05,38532378.84
601375,中原证券,0.1,3869070700.0,2018-11-06,38690707.0
920395,朗鸿科技,1.0,36000000.0,2018-11-08,3600000.0
920753,天纺标,3.76,53106600.0,2018-11-08,19968081.6
300510,金冠股份,0.56,291362449.0,2018-11-08,16316297.144000003
603733,仙鹤股份,3.0,612000000.0,2018-11-09,183600000.0
920819,颖泰生物,1.5,1106000000.0,2018-11-08,165900000.0
920726,朱老六,2.6,77500000.0,2018-11-14,20150000.0
603355,莱克电气,20.0,401000000.0,2018-11-14,802000000.0
601688,华泰证券,3.0,8251500000.0,2018-11-15,2475450000.0
920267,鑫汇科,6.0,37550000.0,2018-11-22,22530000.0
920953,国子软件,4.84,13010000.0,2018-12-04,6296840.0
601066,中信建投,1.8,7646385238.0,2018-12-04,1376349342.84
601869,长飞光纤,5.0,757905108.0,2018-12-12,378952554.0
600853,龙建股份,0.1,644167658.0,2018-12-17,6441676.58
600808,马钢股份,0.5,7700681186.0,2018-12-21,385034059.3
600338,西藏珠峰,6.0,653007263.0,2018-12-28,391804357.8
920837,华原股份,1.5,128870000.0,2019-01-25,19330500.0
000651,格力电器,6.0,6015730878.0,2019-02-25,3609438526.7999997
600444,国机通用,1.3,146421932.0,2019-07-08,19034851.16
002568,百润股份,4.0,519802650.0,2019-08-22,207921060.0
920267,鑫汇科,6.0,37550000.0,2019-08-26,22530000.0
002560,通达股份,1.0,443856103.0,2019-08-27,44385610.300000004
300779,惠城环保,2.0,100000000.0,2019-08-28,20000000.0
920263,中航泰达,3.8105,104970000.0,2019-08-28,39998818.5
920014,特瑞斯,1.33,60000000.0,2019-08-29,7980000.0
920403,康农种业,2.0,36220000.0,2019-09-04,7244000.0
920395,朗鸿科技,4.5,36000000.0,2019-09-03,16200000.0
920207,众诚科技,2.0,66000000.0,2019-09-03,13200000.0
300417,南华仪器,5.0,81600000.0,2019-09-04,40800000.0
601318,中国平安,7.5,18280241410.0,2019-09-04,13710181057.5
002233,塔牌集团,3.0,1192275016.0,2019-09-11,357682504.8
920405,海希通讯,5.0,53800000.0,2019-09-16,26900000.0
600028,中国石化,1.2,121071209646.0,2019-09-17,14528545157.519999
300403,汉宇集团,1.0,603000000.0,2019-09-17,60300000.0
920075,柏星龙,1.928566,51852000.0,2019-09-18,10000000.4232
002775,文科股份,2.0,512760300.0,2019-09-18,102552060.0
920808,曙光数创,1.0,30000000.0,2019-09-18,3000000.0
002381,双箭股份,2.0,411572264.0,2019-09-20,82314452.80000001
920641,格利尔,2.0,60000000.0,2019-09-19,12000000.0
300276,三丰智能,0.8,795169157.0,2019-09-20,63613532.56
300261,雅本化学,0.5,963309471.0,2019-09-20,48165473.550000004
300373,扬杰科技,0.550117,472133293.0,2019-09-20,25972855.074528098
920273,一致魔芋,2.2,42800000.0,2019-09-20,9416000.000000002
002394,联发股份,3.0,336648000.0,2019-09-20,100994400.0
002612,朗姿股份,2.0,435070744.0,2019-09-23,87014148.80000001
920357,雅葆轩,2.0,45000000.0,2019-09-25,9000000.0
601857,中国石油,0.7765,183020977818.0,2019-09-24,14211578927.5677
300776,帝尔激光,5.0,66125150.0,2019-09-23,33062575.0
920753,天纺标,2.41,53106600.0,2019-09-25,12798690.600000001
603328,依顿电子,7.5,998230041.0,2019-09-25,748672530.75
601238,广汽集团,0.5,10237707541.0,2019-09-24,511885377.05
300771,智莱科技,3.0,100000000.0,2019-09-26,30000000.0
603697,有友食品,1.8,304545000.0,2019-09-25,54818100.0
920227,美登科技,6.67,30000000.0,2019-09-27,20010000.0
002540,亚太科技,1.6,1270529500.0,2019-09-25,203284720.0
920682,球冠电缆,1.6,120000000.0,2019-09-26,19200000.0
002322,理工能科,2.5,396662205.0,2019-09-24,99165551.25
300782,卓胜微,10.0,100000000.0,2019-09-26,100000000.0
000810,创维数字,0.8,1058938128.0,2019-09-26,84715050.24
920422,润普食品,2.081649,49480000.0,2019-09-26,10299999.252
002951,金时科技,4.0,405000000.0,2019-09-27,162000000.0
603967,中创物流,3.75,266666700.0,2019-09-26,100000012.5
